0.3278
0.33578
0.27655
0.25496
0.23966
0.22514
0.21501
0.20543
0.20057
0.19386
0.187
0.1826
0.181
0.17416
0.16769
0.16441
0.15906
0.15752
0.15392
0.15025
0.14696
0.1452
0.14103
0.14231
0.13734
0.13465
0.13375
0.12832
0.12954
0.12842
0.12572
0.125
0.12033
0.11508
0.11942
0.11759
0.11639
0.11346
0.11095
0.11042
0.10946
0.10828
0.10453
0.10597
0.10321
0.10278
0.10241
0.097677
0.097872
0.097289
0.094343
0.092569
0.092086
0.091092
0.08916
0.089012
0.089266
0.085584
0.085758
0.083639
0.086011
0.081427
0.08172
0.080352
0.081664
0.080099
0.076272
0.076827
0.076674
0.075285
0.073826
0.07189
0.073585
0.073281
0.069514
0.071025
0.066841
0.068574
0.065498
0.065093
0.06501
0.064011
0.061323
0.06342
0.061756
0.059014
0.05972
0.058072
0.055334
0.057789
0.05688
0.054847
0.054398
0.052735
0.051552
0.050345
0.047791
0.047987
0.046169
0.045205
0.047237
0.043823
0.04339
0.041769
0.042505
0.039318
0.039208
0.037749
0.036747
0.037615
0.032603
0.031681
0.031017
0.028798
0.028307
0.026602
0.024558
0.023051
0.023449
0.017311
0.015149
0.010464
7.1331e-15
